+-------+------------+---------------------+
| id    | time       | number              |
| 2.2.2 | 2018-09-01 |  0.9484536082474226 |
| 2.2.2 | 2018-10-01 |  0.9620253164556962 |
| 2.2.2 | 2018-11-01 |   0.964769647696477 |
| 2.2.2 | 2018-12-01 |  0.9690721649484536 |
| 2.2.2 | 2019-01-01 |  0.9493087557603687 |
| 2.2.2 | 2019-02-01 |  0.9056603773584906 |
| 2.2.2 | 2019-03-01 |  0.8780487804878049 |
| 2.2.2 | 2019-04-01 |  0.8921568627450981 |
| 2.2.2 | 2019-05-01 |  0.8315789473684211 |
| 2.2.2 | 2019-06-01 |  0.8656716417910447 |
| 2.2.2 | 2019-07-01 |  0.8620689655172413 |
| 2.2.2 | 2019-08-01 |  0.9318181818181818 |
| 2.2.2 | 2019-09-01 |  0.7511520737327189 |
| 2.2.2 | 2019-10-01 |  0.7275204359673024 |
| 2.2.2 | 2019-11-01 |  0.7329317269076305 |
| 2.2.2 | 2019-12-01 |   0.800369685767098 |
| 2.2.2 | 2020-01-01 |  0.8562992125984252 |
| 2.2.2 | 2020-02-01 |  0.8756218905472637 |
| 2.2.2 | 2020-03-01 |               0.875 |
| 2.2.2 | 2020-04-01 |  0.8202479338842975 |
| 2.2.2 | 2020-05-01 |  0.8065630397236615 |
| 2.2.2 | 2020-06-01 |  0.8110091743119267 |
| 2.2.2 | 2020-07-01 |  0.7945823927765236 |
| 2.2.2 | 2020-08-01 |   0.797979797979798 |
| 2.2.2 | 2020-09-01 |  0.7296587926509186 |
| 2.2.2 | 2020-10-01 |  0.7436440677966102 |
| 2.2.2 | 2020-11-01 |  0.7438202247191011 |
| 2.2.2 | 2020-12-01 |  0.7754318618042226 |
| 2.2.2 | 2021-01-01 |  0.7962264150943397 |
| 2.2.2 | 2021-02-01 |  0.7986111111111112 |
| 2.2.2 | 2021-03-01 |  0.8025889967637541 |
| 2.2.2 | 2021-04-01 |  0.8167202572347267 |
| 2.2.2 | 2021-05-01 |  0.8271119842829077 |
| 2.2.2 | 2021-06-01 |  0.8283582089552238 |
| 2.2.2 | 2021-07-01 |  0.8016528925619835 |
| 2.2.2 | 2021-08-01 |  0.7172131147540983 |
| 2.2.2 | 2021-09-01 |  0.6709796672828097 |
| 2.2.2 | 2021-10-01 |  0.6966966966966966 |
| 2.2.2 | 2021-11-01 |  0.7531865585168018 |
| 2.2.2 | 2021-12-01 |  0.7678767876787679 |
| 2.2.2 | 2022-01-01 |   0.758985200845666 |
| 2.2.2 | 2022-02-01 |  0.7486979166666666 |
| 2.2.2 | 2022-03-01 |   0.763235294117647 |
| 2.2.2 | 2022-04-01 |                0.78 |
| 2.2.2 | 2022-05-01 |  0.7745302713987474 |
| 2.2.2 | 2022-06-01 |  0.7780487804878049 |
| 2.2.2 | 2022-07-01 |  0.7760252365930599 |
| 2.2.2 | 2022-08-01 |  0.7635467980295566 |
| 2.2.2 | 2022-09-01 |  0.7037037037037037 |
| 2.2.2 | 2022-10-01 |  0.7004830917874396 |
| 2.2.2 | 2022-11-01 |  0.7230046948356808 |
| 2.2.2 | 2022-12-01 |  0.7443609022556391 |
| 2.2.2 | 2023-01-01 |          0.75390625 |
| 2.2.2 | 2023-02-01 |  0.7253218884120172 |
| 2.2.2 | 2023-03-01 |  0.7150259067357513 |
| 2.2.2 | 2023-04-01 |  0.7235294117647059 |
| 2.2.2 | 2023-05-01 |  0.7272727272727273 |
| 2.2.2 | 2023-06-01 |  0.7461538461538462 |
| 2.2.2 | 2023-07-01 |  0.6966292134831461 |
| 2.2.2 | 2023-08-01 |  0.6851851851851852 |
| 2.2.2 | 2023-09-01 |  0.6111111111111112 |
| 2.2.2 | 2023-10-01 |   0.696969696969697 |
| 2.2.2 | 2023-11-01 |                 0.7 |
| 2.2.2 | 2023-12-01 |                 0.7 |
| 2.2.2 | 2024-01-01 |  0.2857142857142857 |
| 2.2.2 | 2024-02-01 |                   0 |
| 2.2.2 | 2024-03-01 |  0.2222222222222222 |
| 2.2.2 | 2024-04-01 | 0.35294117647058826 |
| 2.2.2 | 2024-05-01 |  0.3684210526315789 |
| 2.2.2 | 2024-06-01 | 0.47058823529411764 |
| 2.2.2 | 2024-07-01 |  0.6666666666666666 |
| 2.2.2 | 2024-08-01 |                0.75 |
| 2.2.2 | 2024-09-01 |  0.6666666666666666 |
| 2.2.2 | 2024-10-01 |   0.631578947368421 |
| 2.2.2 | 2024-11-01 | 0.42857142857142855 |
| 2.2.2 | 2024-12-01 |  0.5833333333333334 |
| 2.2.2 | 2025-01-01 |  0.5454545454545454 |
| 2.2.2 | 2025-02-01 |  0.7777777777777778 |
| 2.2.2 | 2025-03-01 |                 0.2 |
| 2.2.2 | 2025-04-01 |                0.25 |
| 2.2.2 | 2025-05-01 |  0.3333333333333333 |
| 2.3.1 | 2018-09-01 |                  43 |
| 2.3.1 | 2018-10-01 |                  41 |
| 2.3.1 | 2018-11-01 |                  41 |
| 2.3.1 | 2018-12-01 |                  36 |
| 2.3.1 | 2019-01-01 |                  34 |
| 2.3.1 | 2019-02-01 |                  30 |
| 2.3.1 | 2019-03-01 |                  26 |
| 2.3.1 | 2019-04-01 |                  20 |
| 2.3.1 | 2019-05-01 |                  24 |
| 2.3.1 | 2019-06-01 |                  27 |
| 2.3.1 | 2019-07-01 |                  26 |
| 2.3.1 | 2019-08-01 |                  22 |
| 2.3.1 | 2019-09-01 |                  52 |
| 2.3.1 | 2019-10-01 |                  55 |
| 2.3.1 | 2019-11-01 |                  56 |
| 2.3.1 | 2019-12-01 |                  52 |
| 2.3.1 | 2020-01-01 |                  50 |
| 2.3.1 | 2020-02-01 |                  45 |
| 2.3.1 | 2020-03-01 |                  46 |
| 2.3.1 | 2020-04-01 |                  47 |
| 2.3.1 | 2020-05-01 |                  53 |
| 2.3.1 | 2020-06-01 |                  51 |
| 2.3.1 | 2020-07-01 |                  50 |
| 2.3.1 | 2020-08-01 |                  43 |
| 2.3.1 | 2020-09-01 |                  44 |
| 2.3.1 | 2020-10-01 |                  46 |
| 2.3.1 | 2020-11-01 |                  46 |
| 2.3.1 | 2020-12-01 |                  46 |
| 2.3.1 | 2021-01-01 |                  44 |
| 2.3.1 | 2021-02-01 |                  50 |
| 2.3.1 | 2021-03-01 |                  48 |
| 2.3.1 | 2021-04-01 |                  49 |
| 2.3.1 | 2021-05-01 |                  49 |
| 2.3.1 | 2021-06-01 |                  47 |
| 2.3.1 | 2021-07-01 |                  52 |
| 2.3.1 | 2021-08-01 |                  51 |
| 2.3.1 | 2021-09-01 |                  56 |
| 2.3.1 | 2021-10-01 |                  60 |
| 2.3.1 | 2021-11-01 |                  62 |
| 2.3.1 | 2021-12-01 |                  60 |
| 2.3.1 | 2022-01-01 |                  58 |
| 2.3.1 | 2022-02-01 |                  55 |
| 2.3.1 | 2022-03-01 |                  57 |
| 2.3.1 | 2022-04-01 |                  52 |
| 2.3.1 | 2022-05-01 |                  50 |
| 2.3.1 | 2022-06-01 |                  51 |
| 2.3.1 | 2022-07-01 |                  50 |
| 2.3.1 | 2022-08-01 |                  45 |
| 2.3.1 | 2022-09-01 |                  44 |
| 2.3.1 | 2022-10-01 |                  41 |
| 2.3.1 | 2022-11-01 |                  38 |
| 2.3.1 | 2022-12-01 |                  37 |
| 2.3.1 | 2023-01-01 |                  40 |
| 2.3.1 | 2023-02-01 |                  42 |
| 2.3.1 | 2023-03-01 |                  47 |
| 2.3.1 | 2023-04-01 |                  40 |
| 2.3.1 | 2023-05-01 |                  43 |
| 2.3.1 | 2023-06-01 |                  36 |
| 2.3.1 | 2023-07-01 |                  33 |
| 2.3.1 | 2023-08-01 |                  23 |
| 2.3.1 | 2023-09-01 |                  26 |
| 2.3.1 | 2023-10-01 |                  20 |
| 2.3.1 | 2023-11-01 |                  19 |
| 2.3.1 | 2023-12-01 |                  13 |
| 2.3.1 | 2024-01-01 |                   9 |
| 2.3.1 | 2024-02-01 |                   6 |
| 2.3.1 | 2024-03-01 |                   8 |
| 2.3.1 | 2024-04-01 |                  13 |
| 2.3.1 | 2024-05-01 |                  14 |
| 2.3.1 | 2024-06-01 |                  14 |
| 2.3.1 | 2024-07-01 |                   7 |
| 2.3.1 | 2024-08-01 |                  14 |
| 2.3.1 | 2024-09-01 |                  13 |
| 2.3.1 | 2024-10-01 |                  13 |
| 2.3.1 | 2024-11-01 |                   9 |
| 2.3.1 | 2024-12-01 |                   8 |
| 2.3.1 | 2025-01-01 |                   7 |
| 2.3.1 | 2025-02-01 |                   8 |
| 2.3.1 | 2025-03-01 |                   7 |
| 2.3.1 | 2025-04-01 |                   6 |
| 2.3.1 | 2025-05-01 |                   4 |
| 2.3.2 | 2021-06-01 |                   9 |
| 2.3.2 | 2021-07-01 |                  10 |
| 2.3.2 | 2021-08-01 |                  14 |
| 2.3.2 | 2021-09-01 |                  16 |
| 2.3.2 | 2021-10-01 |                  18 |
| 2.3.2 | 2021-11-01 |                  19 |
| 2.3.2 | 2021-12-01 |                  19 |
| 2.3.2 | 2022-01-01 |                  20 |
| 2.3.2 | 2022-02-01 |                  20 |
| 2.3.2 | 2022-03-01 |                  20 |
| 2.3.2 | 2022-04-01 |                  19 |
| 2.3.2 | 2022-05-01 |                  20 |
| 2.3.2 | 2022-06-01 |                  21 |
| 2.3.2 | 2022-07-01 |                  21 |
| 2.3.2 | 2022-08-01 |                  21 |
| 2.3.2 | 2022-09-01 |                  24 |
| 2.3.2 | 2022-10-01 |                  26 |
| 2.3.2 | 2022-11-01 |                  27 |
| 2.3.2 | 2022-12-01 |                  27 |
| 2.3.2 | 2023-01-01 |                  27 |
| 2.3.2 | 2023-02-01 |                  27 |
| 2.3.2 | 2023-03-01 |                  28 |
| 2.3.2 | 2023-04-01 |                  28 |
| 2.3.2 | 2023-05-01 |                  28 |
| 2.3.2 | 2023-06-01 |                  28 |
| 2.3.2 | 2023-07-01 |                  29 |
| 2.3.2 | 2023-08-01 |                  30 |
| 2.3.2 | 2023-09-01 |                  32 |
| 2.3.2 | 2023-10-01 |                  32 |
| 2.3.2 | 2023-11-01 |                  32 |
| 2.3.2 | 2023-12-01 |                  33 |
| 2.3.2 | 2024-01-01 |                  34 |
| 2.3.2 | 2024-02-01 |                  34 |
| 2.3.2 | 2024-03-01 |                  35 |
| 2.3.2 | 2024-04-01 |                  36 |
| 2.3.2 | 2024-05-01 |                  36 |
| 2.3.2 | 2024-06-01 |                  36 |
| 2.3.2 | 2024-07-01 |                  38 |
| 2.3.2 | 2024-08-01 |                  41 |
| 2.3.2 | 2024-09-01 |                  41 |
| 2.3.2 | 2024-10-01 |                  42 |
| 2.3.2 | 2024-11-01 |                  43 |
| 2.3.2 | 2024-12-01 |                  44 |
| 2.3.2 | 2025-01-01 |                  44 |
| 2.3.2 | 2025-02-01 |                  44 |
| 2.3.2 | 2025-03-01 |                  44 |
| 2.3.2 | 2025-04-01 |                  44 |
| 2.3.2 | 2025-05-01 |                  44 |
| 3.2.1 | 2018-06-01 |                  34 |
| 3.2.1 | 2018-07-01 |                  57 |
| 3.2.1 | 2018-08-01 |                  40 |
| 3.2.1 | 2018-09-01 |                  35 |
| 3.2.1 | 2018-10-01 |                  28 |
| 3.2.1 | 2018-11-01 |                  56 |
| 3.2.1 | 2018-12-01 |                  32 |
| 3.2.1 | 2019-01-01 |                  49 |
| 3.2.1 | 2019-02-01 |                  24 |
| 3.2.1 | 2019-03-01 |                  30 |
| 3.2.1 | 2019-04-01 |                  50 |
| 3.2.1 | 2019-05-01 |                  48 |
| 3.2.1 | 2019-06-01 |                  63 |
| 3.2.1 | 2019-07-01 |                  81 |
| 3.2.1 | 2019-08-01 |                 136 |
| 3.2.1 | 2019-09-01 |                  52 |
| 3.2.1 | 2019-10-01 |                  43 |
| 3.2.1 | 2019-11-01 |                  55 |
| 3.2.1 | 2019-12-01 |                  54 |
| 3.2.1 | 2020-01-01 |                  20 |
| 3.2.1 | 2020-02-01 |                  56 |
| 3.2.1 | 2020-03-01 |                  63 |
| 3.2.1 | 2020-04-01 |                  56 |
| 3.2.1 | 2020-05-01 |                  42 |
| 3.2.1 | 2020-06-01 |                  58 |
| 3.2.1 | 2020-07-01 |                  52 |
| 3.2.1 | 2020-08-01 |                  48 |
| 3.2.1 | 2020-09-01 |                  56 |
| 3.2.1 | 2020-10-01 |                  46 |
| 3.2.1 | 2020-11-01 |                  62 |
| 3.2.1 | 2020-12-01 |                  60 |
| 3.2.1 | 2021-01-01 |                  52 |
| 3.2.1 | 2021-02-01 |                  40 |
| 3.2.1 | 2021-03-01 |                  51 |
| 3.2.1 | 2021-04-01 |                  43 |
| 3.2.1 | 2021-05-01 |                  69 |
| 3.2.1 | 2021-06-01 |                  52 |
| 3.2.1 | 2021-07-01 |                  35 |
| 3.2.1 | 2021-08-01 |                  44 |
| 3.2.1 | 2021-09-01 |                  48 |
| 3.2.1 | 2021-10-01 |                  34 |
| 3.2.1 | 2021-11-01 |                  48 |
| 3.2.1 | 2021-12-01 |                  41 |
| 3.2.1 | 2022-01-01 |                  55 |
| 3.2.1 | 2022-02-01 |                  44 |
| 3.2.1 | 2022-03-01 |                  52 |
| 3.2.1 | 2022-04-01 |                  52 |
| 3.2.1 | 2022-05-01 |                  52 |
| 3.2.1 | 2022-06-01 |                  46 |
| 3.2.1 | 2022-07-01 |                  46 |
| 3.2.1 | 2022-08-01 |                  40 |
| 3.2.1 | 2022-09-01 |                  47 |
| 3.2.1 | 2022-10-01 |                  44 |
| 3.2.1 | 2022-11-01 |                  45 |
| 3.2.1 | 2022-12-01 |                  45 |
| 3.2.1 | 2023-01-01 |                  22 |
| 3.2.1 | 2023-02-01 |                  51 |
| 3.2.1 | 2023-03-01 |                  52 |
| 3.2.1 | 2023-04-01 |                  66 |
| 3.2.1 | 2023-05-01 |                  44 |
| 3.2.1 | 2023-06-01 |                  28 |
| 3.2.1 | 2023-07-01 |                  34 |
| 3.2.1 | 2023-08-01 |                  36 |
| 3.2.1 | 2023-09-01 |                  26 |
| 3.2.1 | 2023-10-01 |                  25 |
| 3.2.1 | 2023-11-01 |                  40 |
| 3.2.1 | 2023-12-01 |                  32 |
| 3.2.1 | 2024-01-01 |                  27 |
| 3.2.1 | 2024-02-01 |                  20 |
| 3.2.1 | 2024-03-01 |                  50 |
| 3.2.1 | 2024-04-01 |                  32 |
| 3.2.1 | 2024-05-01 |                  33 |
| 3.2.1 | 2024-06-01 |                  24 |
| 3.2.1 | 2024-07-01 |                  23 |
| 3.2.1 | 2024-08-01 |                  22 |
| 3.2.1 | 2024-09-01 |                  20 |
| 3.2.1 | 2024-10-01 |                  23 |
| 3.2.1 | 2024-11-01 |                  25 |
| 3.2.1 | 2024-12-01 |                  26 |
| 3.2.1 | 2025-01-01 |                  15 |
| 3.2.1 | 2025-02-01 |                  35 |
| 3.2.1 | 2025-03-01 |                  22 |
| 3.2.1 | 2025-04-01 |                  24 |
+-------+------------+---------------------+
